Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2007","2007","ha","517000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2008","2008","ha","570000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2009","2009","ha","609000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2010","2010","ha","681000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2011","2011","ha","607000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2012","2012","ha","627000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2013","2013","ha","611000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2014","2014","ha","626000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2015","2015","ha","674000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2016","2016","ha","703000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2017","2017","ha","775000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2018","2018","ha","674000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2019","2019","ha","726000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2020","2020","ha","756000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2021","2021","ha","760000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2000","2000","hg/ha","7776","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2001","2001","hg/ha","7782","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2002","2002","hg/ha","7785","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2003","2003","hg/ha","7769","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2004","2004","hg/ha","7752","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2005","2005","hg/ha","7752","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2006","2006","hg/ha","8028","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2007","2007","hg/ha","7737","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2008","2008","hg/ha","7895","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2009","2009","hg/ha","7446","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2010","2010","hg/ha","6755","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2011","2011","hg/ha","7743","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2012","2012","hg/ha","7576","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2013","2013","hg/ha","7774","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2014","2014","hg/ha","7598","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2015","2015","hg/ha","7858","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2016","2016","hg/ha","8195","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2017","2017","hg/ha","7967","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2018","2018","hg/ha","8778","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2019","2019","hg/ha","8363","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2020","2020","hg/ha","8203","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01449.90","Other oil seeds, n.e.c.","2021","2021","hg/ha","8311","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2000","2000","tonnes","100000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2001","2001","tonnes","200000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2002","2002","tonnes","244999.79","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2003","2003","tonnes","278913.26","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2004","2004","tonnes","300000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2005","2005","tonnes","300000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2006","2006","tonnes","350000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2007","2007","tonnes","400000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2008","2008","tonnes","450000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2009","2009","tonnes","453488.25","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2010","2010","tonnes","460000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2011","2011","tonnes","470000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2012","2012","tonnes","475000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2013","2013","tonnes","475000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2014","2014","tonnes","475615.75","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2015","2015","tonnes","529601.2","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2016","2016","tonnes","576116.74","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2017","2017","tonnes","617461.27","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2018","2018","tonnes","591622.33","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2019","2019","tonnes","607158.92","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2020","2020","tonnes","620109.28","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01449.90","Other oil seeds, n.e.c.","2021","2021","tonnes","631661.11","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2000","2000","ha","137785","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2001","2001","ha","167000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2002","2002","ha","122200","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2003","2003","ha","174600","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2004","2004","ha","131100","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2005","2005","ha","130800","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2006","2006","ha","163800","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2007","2007","ha","163200","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2008","2008","ha","154800","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2009","2009","ha","179400","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2010","2010","ha","231700","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2011","2011","ha","175800","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2012","2012","ha","212000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2013","2013","ha","207000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2014","2014","ha","104000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2015","2015","ha","199600","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2016","2016","ha","124600","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2017","2017","ha","84949","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2018","2018","ha","3995","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2019","2019","ha","3677","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","21931","A","Official figure"
